vocab_id,merge_key,kana,kanji,jlpt_level,jlpt_numeric,english_definitions_json,sources_json,genki_chapters_json,jmdict_seq_json,mapping_methods_json,matched_on_json
5943,しゅと||首都,しゅと,首都,N3,3,"[""capital city""]","[""jlpt_n3""]",[],[1329340],"[""jlpt_source""]",[]
5944,しゅふ||主婦,しゅふ,主婦,N3,3,"[""housewife,mistress"", ""housewife""]","[""jlpt_n3"", ""genki""]",[1],[1326160],"[""jlpt_source"", ""genki_exact_key""]","[""しゅふ||主婦""]"
5945,しゅよう||主要,しゅよう,主要,N3,3,"[""chief,main,principal,major""]","[""jlpt_n3""]",[],[1326320],"[""jlpt_source""]",[]
5946,しゅるい||種類,しゅるい,種類,N3,3,"[""variety,kind,type"", ""a kind; a sort""]","[""jlpt_n3"", ""genki""]",[19],[1328890],"[""jlpt_source"", ""genki_exact_key""]","[""しゅるい||種類""]"
5947,しゅんかん||瞬間,しゅんかん,瞬間,N3,3,"[""moment,second,instant""]","[""jlpt_n3""]",[],[1341210],"[""jlpt_source""]",[]
5948,しょう||小,しょう,小,N3,3,[],"[""jlpt_n3""]",[],[2083540],"[""jlpt_source""]",[]
5949,しょう||章,しょう,章,N3,3,"[""(1) chapter,section,(2) medal""]","[""jlpt_n3""]",[],[1351270],"[""jlpt_source""]",[]
5950,しょう||賞,しょう,賞,N3,3,"[""prize,award""]","[""jlpt_n3""]",[],[1351910],"[""jlpt_source""]",[]
5951,しょうがい||障害,しょうがい,障害,N3,3,"[""obstacle,impediment (fault),damage""]","[""jlpt_n3""]",[],[1352060],"[""jlpt_source""]",[]
5952,しょうがくきん||奨学金,しょうがくきん,奨学金,N3,3,"[""scholarship""]","[""jlpt_n3"", ""genki""]",[16],[1347530],"[""jlpt_source"", ""genki_exact_key""]","[""しょうがくきん||奨学金""]"
5953,しょうご||正午,しょうご,正午,N3,3,"[""noon,mid-day""]","[""jlpt_n3""]",[],[1377080],"[""jlpt_source""]",[]
5954,しょうしょう||少々,しょうしょう,少々,N3,3,"[""just a minute,small quantity"", ""a few seconds""]","[""jlpt_n3"", ""genki""]",[20],[1594930],"[""jlpt_source"", ""genki_exact_key""]","[""しょうしょう||少々""]"
5955,しょうじき||正直,しょうじき,正直,N3,3,"[""honesty,integrity,frankness""]","[""jlpt_n3""]",[],[1377590],"[""jlpt_source""]",[]
5956,しょうじょ||少女,しょうじょ,少女,N3,3,"[""daughter,young lady,virgin,maiden,little girl""]","[""jlpt_n3""]",[],[1580290],"[""jlpt_source""]",[]
5957,しょうじょう||症状,しょうじょう,症状,N3,3,"[""symptoms,condition""]","[""jlpt_n3""]",[],[1351030],"[""jlpt_source""]",[]
5958,しょうじる||生じる,しょうじる,生じる,N3,3,"[""to produce,to yield,to result from,to arise,to be generated""]","[""jlpt_n3""]",[],[1378650],"[""jlpt_source""]",[]
5959,しょうとつ||衝突,しょうとつ,衝突,N3,3,"[""collision,conflict""]","[""jlpt_n3""]",[],[1351560],"[""jlpt_source""]",[]
5960,しょうにん||商人,しょうにん,商人,N3,3,"[""trader,shopkeeper,merchant""]","[""jlpt_n3""]",[],[1580270],"[""jlpt_source""]",[]
5961,しょうにん||承認,しょうにん,承認,N3,3,"[""recognition,acknowledgement,approval,consent,agreement""]","[""jlpt_n3""]",[],[1349520],"[""jlpt_source""]",[]
5962,しょうねん||少年,しょうねん,少年,N3,3,"[""boys,juveniles""]","[""jlpt_n3""]",[],[1349170],"[""jlpt_source""]",[]
5963,しょうばい||商売,しょうばい,商売,N3,3,"[""trade,business,commerce,transaction,occupation""]","[""jlpt_n3""]",[],[1347200],"[""jlpt_source""]",[]
5964,しょうひ||消費,しょうひ,消費,N3,3,"[""consumption,expenditure""]","[""jlpt_n3""]",[],[1350290],"[""jlpt_source""]",[]
5965,しょうひん||商品,しょうひん,商品,N3,3,"[""commodity,article of commerce,goods,stock,merchandise""]","[""jlpt_n3""]",[],[1347310],"[""jlpt_source""]",[]
5966,しょうぼう||消防,しょうぼう,消防,N3,3,"[""fire fighting,fire department""]","[""jlpt_n3""]",[],[1350340],"[""jlpt_source""]",[]
5967,しょうめい||証明,しょうめい,証明,N3,3,"[""proof,verification""]","[""jlpt_n3""]",[],[1351680],"[""jlpt_source""]",[]
5968,しょく||職,しょく,職,N3,3,"[""employment""]","[""jlpt_n3""]",[],[1357480],"[""jlpt_source""]",[]
5969,しょくぎょう||職業,しょくぎょう,職業,N3,3,"[""occupation,business""]","[""jlpt_n3""]",[],[1357510],"[""jlpt_source""]",[]
5970,しょくたく||食卓,しょくたく,食卓,N3,3,"[""dining table""]","[""jlpt_n3""]",[],[1358530],"[""jlpt_source""]",[]
5971,しょくひん||食品,しょくひん,食品,N3,3,"[""commodity,foodstuff""]","[""jlpt_n3""]",[],[1358600],"[""jlpt_source""]",[]
5972,しょくぶつ||植物,しょくぶつ,植物,N3,3,"[""plant,vegetation""]","[""jlpt_n3""]",[],[1357300],"[""jlpt_source""]",[]
5973,しょくもつ||食物,しょくもつ,食物,N3,3,"[""food,foodstuff""]","[""jlpt_n3""]",[],[1358620],"[""jlpt_source""]",[]
5974,しょくよく||食欲,しょくよく,食欲,N3,3,"[""appetite (for food)""]","[""jlpt_n3""]",[],[1358660],"[""jlpt_source""]",[]
5975,しょくりょう||食料,しょくりょう,食料,N3,3,"[""food""]","[""jlpt_n3""]",[],[1358670],"[""jlpt_source""]",[]
5976,しょくりょう||食糧,しょくりょう,食糧,N3,3,"[""provisions,rations""]","[""jlpt_n3""]",[],[1358690],"[""jlpt_source""]",[]
5977,しょさい||書斎,しょさい,書斎,N3,3,"[""study""]","[""jlpt_n3""]",[],[1344030],"[""jlpt_source""]",[]
5978,しょめい||署名,しょめい,署名,N3,3,"[""signature""]","[""jlpt_n3""]",[],[1343640],"[""jlpt_source""]",[]
5979,しょもつ||書物,しょもつ,書物,N3,3,"[""books""]","[""jlpt_n3""]",[],[1344150],"[""jlpt_source""]",[]
5980,しょり||処理,しょり,処理,N3,3,"[""processing,dealing with,treatment,disposition,disposal""]","[""jlpt_n3""]",[],[1342510],"[""jlpt_source""]",[]
5981,しょるい||書類,しょるい,書類,N3,3,"[""documents,official papers"", ""document""]","[""jlpt_n3"", ""genki""]",[22],[1344200],"[""jlpt_source"", ""genki_exact_key""]","[""しょるい||書類""]"
5982,しよう||使用,しよう,使用,N3,3,"[""use,application,employment,utilization""]","[""jlpt_n3""]",[],[1306200],"[""jlpt_source""]",[]
5983,しらせ||知らせ,しらせ,知らせ,N3,3,"[""notice""]","[""jlpt_n3""]",[],[1420400],"[""jlpt_source""]",[]
5984,しり||尻,しり,尻,N3,3,"[""buttocks,bottom""]","[""jlpt_n3""]",[],[1358760],"[""jlpt_source""]",[]
5985,しるし||印,しるし,印,N3,3,"[""(1) mark,(2) symbol,(3) evidence""]","[""jlpt_n3""]",[],[1168060],"[""jlpt_source""]",[]
5986,しろ||城,しろ,城,N3,3,"[""castle""]","[""jlpt_n3""]",[],[1355710],"[""jlpt_source""]",[]
5987,しんがく||進学,しんがく,進学,N3,3,"[""going on to university""]","[""jlpt_n3""]",[],[1366010],"[""jlpt_source""]",[]
5988,しんけい||神経,しんけい,神経,N3,3,"[""nerve,sensitivity""]","[""jlpt_n3""]",[],[1364520],"[""jlpt_source""]",[]
5989,しんけん||真剣,しんけん,真剣,N3,3,"[""seriousness,earnestness""]","[""jlpt_n3""]",[],[1363650],"[""jlpt_source""]",[]
5990,しんこう||信仰,しんこう,信仰,N3,3,"[""(religious) faith,belief,creed""]","[""jlpt_n3""]",[],[1359150],"[""jlpt_source""]",[]
5991,しんこく||深刻,しんこく,深刻,N3,3,"[""serious""]","[""jlpt_n3""]",[],[1362730],"[""jlpt_source""]",[]
5992,しんごう||信号,しんごう,信号,N3,3,"[""traffic lights,signal,semaphore"", ""traffic light""]","[""jlpt_n3"", ""genki""]",[20],[1359240],"[""jlpt_source"", ""genki_exact_key""]","[""しんごう||信号""]"
5993,しんさつ||診察,しんさつ,診察,N3,3,"[""medical examination""]","[""jlpt_n3""]",[],[1365460],"[""jlpt_source""]",[]
5994,しんじる||信じる,しんじる,信じる,N3,3,"[""to believe,to place trust in""]","[""jlpt_n3""]",[],[1359040],"[""jlpt_source""]",[]
5995,しんせき||親せき,しんせき,親せき,N3,3,"[""relatives""]","[""genki""]",[16],[],"[""genki_kana_only""]","[""しんせき""]"
5996,しんせき||親戚,しんせき,親戚,N3,3,"[""relative""]","[""jlpt_n3""]",[],[1365230],"[""jlpt_source""]",[]
5997,しんせん||新鮮,しんせん,新鮮,N3,3,"[""fresh""]","[""jlpt_n3""]",[],[1362100],"[""jlpt_source""]",[]
5998,しんぞう||心臓,しんぞう,心臓,N3,3,"[""heart""]","[""jlpt_n3""]",[],[1360770],"[""jlpt_source""]",[]
5999,しんたい||身体,しんたい,身体,N3,3,"[""the body""]","[""jlpt_n3""]",[],[2830705],"[""jlpt_source""]",[]
6000,しんちょう||慎重,しんちょう,慎重,N3,3,"[""discretion,prudence""]","[""jlpt_n3""]",[],[1361110],"[""jlpt_source""]",[]
6001,しんちょう||身長,しんちょう,身長,N3,3,"[""height (of body),stature""]","[""jlpt_n3""]",[],[1365770],"[""jlpt_source""]",[]
6002,しんぱん||審判,しんぱん,審判,N3,3,"[""refereeing,trial,judgement,umpire,referee""]","[""jlpt_n3""]",[],[1360410],"[""jlpt_source""]",[]
6003,しんぽ||進歩,しんぽ,進歩,N3,3,"[""progress,development""]","[""jlpt_n3""]",[],[1366190],"[""jlpt_source""]",[]
6004,しんゆう||親友,しんゆう,親友,N3,3,"[""close friend,buddy""]","[""jlpt_n3""]",[],[1365410],"[""jlpt_source""]",[]
6005,しんよう||信用,しんよう,信用,N3,3,"[""confidence,dependence,credit,faith""]","[""jlpt_n3""]",[],[1359620],"[""jlpt_source""]",[]
6006,しんらい||信頼,しんらい,信頼,N3,3,"[""reliance,trust,confidence""]","[""jlpt_n3""]",[],[1359730],"[""jlpt_source""]",[]
6007,しんり||心理,しんり,心理,N3,3,"[""mentality""]","[""jlpt_n3""]",[],[1361000],"[""jlpt_source""]",[]
6008,じかに||直に,じかに,直に,N3,3,"[""immediately,readily,directly""]","[""jlpt_n3""]",[],[1430690],"[""jlpt_source""]",[]
6009,じき||時期,じき,時期,N3,3,"[""time,season,period""]","[""jlpt_n3""]",[],[1316040],"[""jlpt_source""]",[]
6010,じき||直,じき,直,N3,3,"[""earnestly,immediately,exactly""]","[""jlpt_n3""]",[],[1581790],"[""jlpt_source""]",[]
6011,じけん||事件,じけん,事件,N3,3,"[""event,affair,incident""]","[""jlpt_n3""]",[],[1313830],"[""jlpt_source""]",[]
6012,じこく||時刻,じこく,時刻,N3,3,"[""instant,time,moment""]","[""jlpt_n3""]",[],[1316220],"[""jlpt_source""]",[]
6013,じさつ||自殺,じさつ,自殺,N3,3,"[""suicide""]","[""jlpt_n3""]",[],[1317770],"[""jlpt_source""]",[]
6014,じしん||自身,じしん,自身,N3,3,"[""by oneself,personally""]","[""jlpt_n3""]",[],[1318000],"[""jlpt_source""]",[]
6015,じじつ||事実,じじつ,事実,N3,3,"[""fact,truth,reality""]","[""jlpt_n3""]",[],[1313960],"[""jlpt_source""]",[]
6016,じじょう||事情,じじょう,事情,N3,3,"[""circumstances,consideration,conditions,situation,reasons""]","[""jlpt_n3""]",[],[1314010],"[""jlpt_source""]",[]
6017,じたい||事態,じたい,事態,N3,3,"[""situation,present state of affairs""]","[""jlpt_n3""]",[],[1595240],"[""jlpt_source""]",[]
6018,じっけん||実験,じっけん,実験,N3,3,"[""experiment""]","[""jlpt_n3""]",[],[1320970],"[""jlpt_source""]",[]
6019,じっこう||実行,じっこう,実行,N3,3,"[""practice,performance,execution (e.g. program),realization""]","[""jlpt_n3""]",[],[1321040],"[""jlpt_source""]",[]
6020,じっさい||実際,じっさい,実際,N3,3,"[""practical,actual condition,status quo""]","[""jlpt_n3""]",[],[1321110],"[""jlpt_source""]",[]
6021,じっし||実施,じっし,実施,N3,3,"[""enforcement,enact,put into practice,carry out,operation""]","[""jlpt_n3""]",[],[1321140],"[""jlpt_source""]",[]
6022,じっと||,じっと,,N3,3,"[""fixedly,firmly,patiently,quietly""]","[""jlpt_n3""]",[],[1005870],"[""jlpt_source""]",[]
6023,じつげん||実現,じつげん,実現,N3,3,"[""implementation,materialization,realization""]","[""jlpt_n3""]",[],[1321020],"[""jlpt_source""]",[]
6024,じつに||実に,じつに,実に,N3,3,"[""indeed,truly,surely""]","[""jlpt_n3""]",[],[2820720],"[""jlpt_source""]",[]
6025,じつは||実は,じつは,実は,N3,3,"[""as a matter of fact,by the way"", ""as a matter of fact, ...""]","[""jlpt_n3"", ""genki""]",[13],[1320830],"[""jlpt_source"", ""genki_exact_key""]","[""じつは||実は""]"
6026,じどう||自動,じどう,自動,N3,3,"[""automatic,self-motion""]","[""jlpt_n3""]",[],[1318340],"[""jlpt_source""]",[]
6027,じまん||自慢,じまん,自慢,N3,3,"[""pride,boast""]","[""jlpt_n3""]",[],[1318680],"[""jlpt_source""]",[]
6028,じむ||事務,じむ,事務,N3,3,"[""business,office work""]","[""jlpt_n3""]",[],[1314270],"[""jlpt_source""]",[]
6029,じゃま||邪魔,じゃま,邪魔,N3,3,"[""hindrance,intrusion""]","[""jlpt_n3""]",[],[1323500],"[""jlpt_source""]",[]
6030,じゅう||銃,じゅう,銃,N3,3,"[""gun""]","[""jlpt_n3""]",[],[1337000],"[""jlpt_source""]",[]
6031,じゅうし||重視,じゅうし,重視,N3,3,"[""importance,stress,serious consideration""]","[""jlpt_n3""]",[],[1336260],"[""jlpt_source""]",[]
6032,じゅうたい||渋滞,じゅうたい,渋滞,N3,3,"[""congestion (e.g. traffic),delay,stagnation""]","[""jlpt_n3""]",[],[1335570],"[""jlpt_source""]",[]
6033,じゅうたく||住宅,じゅうたく,住宅,N3,3,"[""resident,housing""]","[""jlpt_n3""]",[],[1334150],"[""jlpt_source""]",[]
6034,じゅうだい||重大,じゅうだい,重大,N3,3,"[""serious,important,grave,weighty""]","[""jlpt_n3""]",[],[1336500],"[""jlpt_source""]",[]
6035,じゅうみん||住民,じゅうみん,住民,N3,3,"[""citizens,inhabitants,residents,population""]","[""jlpt_n3""]",[],[1334210],"[""jlpt_source""]",[]
6036,じゅうよう||重要,じゅうよう,重要,N3,3,"[""important,momentous,essential,principal,major""]","[""jlpt_n3""]",[],[1336820],"[""jlpt_source""]",[]
6037,じゅよう||需要,じゅよう,需要,N3,3,"[""demand,request""]","[""jlpt_n3""]",[],[1330450],"[""jlpt_source""]",[]
6038,じゅん||順,じゅん,順,N3,3,"[""order,turn""]","[""jlpt_n3""]",[],[1342220],"[""jlpt_source""]",[]
6039,じゅんちょう||順調,じゅんちょう,順調,N3,3,"[""favourable,doing well,O.K.,all right""]","[""jlpt_n3""]",[],[1342380],"[""jlpt_source""]",[]
6040,じゅんばん||順番,じゅんばん,順番,N3,3,"[""turn (in line),order of things""]","[""jlpt_n3""]",[],[1342390],"[""jlpt_source""]",[]
6041,じょう||上,じょう,上,N3,3,"[""(1) first volume,(2) superior quality,(3) governmental""]","[""jlpt_n3""]",[],[1352170],"[""jlpt_source""]",[]
6042,じょうきゃく||乗客,じょうきゃく,乗客,N3,3,"[""passenger""]","[""jlpt_n3""]",[],[1580490],"[""jlpt_source""]",[]
6043,じょうきょう||上京,じょうきょう,上京,N3,3,"[""proceeding to the capital (Tokyo)""]","[""jlpt_n3""]",[],[1352980],"[""jlpt_source""]",[]
6044,じょうきょう||状況,じょうきょう,状況,N3,3,"[""state of affairs,situation,circumstances""]","[""jlpt_n3""]",[],[1356700],"[""jlpt_source""]",[]
6045,じょうけん||条件,じょうけん,条件,N3,3,"[""conditions,terms""]","[""jlpt_n3""]",[],[1356510],"[""jlpt_source""]",[]
6046,じょうしき||常識,じょうしき,常識,N3,3,"[""common sense""]","[""jlpt_n3""]",[],[1356000],"[""jlpt_source""]",[]
6047,じょうたい||状態,じょうたい,状態,N3,3,"[""condition,situation,circumstances,state""]","[""jlpt_n3""]",[],[1356730],"[""jlpt_source""]",[]
6048,じょうたつ||上達,じょうたつ,上達,N3,3,"[""improvement,advance,progress""]","[""jlpt_n3""]",[],[1353850],"[""jlpt_source""]",[]
6049,じょうだん||冗談,じょうだん,冗談,N3,3,"[""jest,joke""]","[""jlpt_n3""]",[],[1355540],"[""jlpt_source""]",[]
6050,じょうとう||上等,じょうとう,上等,N3,3,"[""superiority,first class,very good""]","[""jlpt_n3""]",[],[1354030],"[""jlpt_source""]",[]
6051,じょうほう||情報,じょうほう,情報,N3,3,"[""information,(military) intelligence""]","[""jlpt_n3""]",[],[1356370],"[""jlpt_source""]",[]
6052,じょおう||女王,じょおう,女王,N3,3,"[""queen""]","[""jlpt_n3""]",[],[1345020],"[""jlpt_source""]",[]
6053,じょし||女子,じょし,女子,N3,3,"[""woman,girl""]","[""jlpt_n3""]",[],[1345140],"[""jlpt_source""]",[]
6054,じょしゅ||助手,じょしゅ,助手,N3,3,"[""helper,helpmeet,assistant,tutor""]","[""jlpt_n3""]",[],[1344650],"[""jlpt_source""]",[]
6055,じょじょに||徐々に,じょじょに,徐々に,N3,3,"[""slowly,little by little,gradually,steadily,quietly""]","[""jlpt_n3""]",[],[1595480],"[""jlpt_source""]",[]
6056,じょゆう||女優,じょゆう,女優,N3,3,"[""actress""]","[""jlpt_n3""]",[],[1345430],"[""jlpt_source""]",[]
6057,じんこう||人工,じんこう,人工,N3,3,"[""artificial,manmade,human work,human skill,artificiality""]","[""jlpt_n3""]",[],[1367380],"[""jlpt_source""]",[]
6058,じんしゅ||人種,じんしゅ,人種,N3,3,"[""race (of people)""]","[""jlpt_n3""]",[],[1368020],"[""jlpt_source""]",[]
6059,じんせい||人生,じんせい,人生,N3,3,"[""(human) life (i.e. conception to death)""]","[""jlpt_n3""]",[],[1368370],"[""jlpt_source""]",[]
6060,じんぶつ||人物,じんぶつ,人物,N3,3,"[""character,personality,person,man,personage,talented man""]","[""jlpt_n3""]",[],[1369070],"[""jlpt_source""]",[]
6061,じんるい||人類,じんるい,人類,N3,3,"[""mankind,humanity""]","[""jlpt_n3""]",[],[1369530],"[""jlpt_source""]",[]
6062,す||巣,す,巣,N3,3,"[""nest,rookery,breeding place,beehive,cobweb""]","[""jlpt_n3""]",[],[1400390],"[""jlpt_source""]",[]
6063,すいじゅん||水準,すいじゅん,水準,N3,3,"[""(1) water level,(2) level,standard""]","[""jlpt_n3""]",[],[1371610],"[""jlpt_source""]",[]
6064,すいせん||推薦,すいせん,推薦,N3,3,"[""recommendation""]","[""jlpt_n3""]",[],[1371170],"[""jlpt_source""]",[]
6065,すいみん||睡眠,すいみん,睡眠,N3,3,"[""sleep""]","[""jlpt_n3""]",[],[1372370],"[""jlpt_source""]",[]
6066,すう||数,すう,数,N3,3,"[""number,figure""]","[""jlpt_n3""]",[],[1580825],"[""jlpt_source""]",[]
6067,すうじ||数字,すうじ,数字,N3,3,"[""numeral,figure""]","[""jlpt_n3""]",[],[1373060],"[""jlpt_source""]",[]
6068,すえ||末,すえ,末,N3,3,"[""the end of,powder""]","[""jlpt_n3""]",[],[1525250],"[""jlpt_source""]",[]
6069,すがた||姿,すがた,姿,N3,3,"[""figure,shape,appearance""]","[""jlpt_n3""]",[],[1307710],"[""jlpt_source""]",[]
6070,すくう||救う,すくう,救う,N3,3,"[""to rescue from,to help out of""]","[""jlpt_n3""]",[],[1229060],"[""jlpt_source""]",[]
6071,すぐれる||優れる,すぐれる,優れる,N3,3,"[""to surpass,to outstrip,to excel""]","[""jlpt_n3""]",[],[1539080],"[""jlpt_source""]",[]
6072,すこしも||少しも,すこしも,少しも,N3,3,"[""anything of,not one bit""]","[""jlpt_n3""]",[],[1348900],"[""jlpt_source""]",[]
6073,すごい||,すごい,,N3,3,"[""terrible,dreadful,terrific,amazing,great""]","[""jlpt_n3""]",[],[1374550],"[""jlpt_source""]",[]
6074,すごす||過ごす,すごす,過ごす,N3,3,"[""to pass,to spend,to go through,to tide over""]","[""jlpt_n3""]",[],[1196000],"[""jlpt_source""]",[]
6075,すじ||筋,すじ,筋,N3,3,"[""muscle,string,line""]","[""jlpt_n3""]",[],[1241750],"[""jlpt_source""]",[]
6076,すすめる||勧める,すすめる,勧める,N3,3,"[""to recommend,to advise,to encourage,to offer (wine)""]","[""jlpt_n3""]",[],[1595680],"[""jlpt_source""]",[]
6077,すすめる||進める,すすめる,進める,N3,3,"[""to advance,to promote,to hasten""]","[""jlpt_n3""]",[],[1365990],"[""jlpt_source""]",[]
6078,すてき||,すてき,,N3,3,"[""lovely,dreamy,beautiful,great""]","[""jlpt_n3""]",[],[1397350],"[""jlpt_source""]",[]
6079,すでに||既に,すでに,既に,N3,3,"[""already,too late""]","[""jlpt_n3""]",[],[1220310],"[""jlpt_source""]",[]
6080,すなわち||,すなわち,,N3,3,"[""that is,namely,i.e.""]","[""jlpt_n3""]",[],[1404100],"[""jlpt_source""]",[]
6081,すばらしい||素晴らしい,すばらしい,素晴らしい,N3,3,"[""wonderful,splendid,magnificent""]","[""jlpt_n3""]",[],[1397300],"[""jlpt_source""]",[]
6082,すべて||全て,すべて,全て,N3,3,"[""all,the whole,entirely,in general,wholly""]","[""jlpt_n3""]",[],[1595730],"[""jlpt_source""]",[]
6083,すませる||済ませる,すませる,済ませる,N3,3,"[""to be finished""]","[""jlpt_n3""]",[],[1295040],"[""jlpt_source""]",[]
6084,すみ||角,すみ,角,N3,3,"[""horn""]","[""jlpt_n3""]",[],[1246440],"[""jlpt_source""]",[]
6085,すみません||,すみません,,N3,3,"[""sorry,excuse me"", ""Excuse me; I'm sorry""]","[""jlpt_n3"", ""genki""]",[0],[1295060],"[""jlpt_source"", ""genki_exact_key""]","[""すみません||""]"
6086,するどい||鋭い,するどい,鋭い,N3,3,"[""pointed,sharp""]","[""jlpt_n3""]",[],[1174890],"[""jlpt_source""]",[]
6087,ず||図,ず,図,N3,3,"[""figure (e.g. Fig 1),drawing,picture,illustration""]","[""jlpt_n3""]",[],[1370320],"[""jlpt_source""]",[]
6088,ずいぶん||随分,ずいぶん,随分,N3,3,"[""extremely""]","[""jlpt_n3""]",[],[1372800],"[""jlpt_source""]",[]
6089,ずっと||,ずっと,,N3,3,"[""consecutively,throughout,a lot"", ""for a long time; all the time""]","[""jlpt_n3"", ""genki""]",[22],[1006380],"[""jlpt_source"", ""genki_exact_key""]","[""ずっと||""]"
6090,ずつう||頭痛,ずつう,頭痛,N3,3,"[""headache""]","[""jlpt_n3""]",[],[1450890],"[""jlpt_source""]",[]
6091,せい||性,せい,性,N3,3,"[""sex,gender""]","[""jlpt_n3""]",[],[1375260],"[""jlpt_source""]",[]
6092,せい||所為,せい,所為,N3,3,"[""cause,reason,fault""]","[""jlpt_n3""]",[],[1610040],"[""jlpt_source""]",[]
6093,せい||正,せい,正,N3,3,"[""(logical) true,regular""]","[""jlpt_n3""]",[],[1376590],"[""jlpt_source""]",[]
6094,せい||生,せい,生,N3,3,"[""(1) draft (beer),(2) raw,unprocessed""]","[""jlpt_n3""]",[],[2088240],"[""jlpt_source""]",[]
6095,せい||背,せい,背,N3,3,"[""height,stature""]","[""jlpt_n3""]",[],[1472650],"[""jlpt_source""]",[]
6096,せいかく||性格,せいかく,性格,N3,3,"[""character,personality"", ""personality""]","[""jlpt_n3"", ""genki""]",[19],[1375290],"[""jlpt_source"", ""genki_exact_key""]","[""せいかく||性格""]"
6097,せいかく||正確,せいかく,正確,N3,3,"[""accurate,punctuality,exactness,authenticity,veracity""]","[""jlpt_n3""]",[],[1376760],"[""jlpt_source""]",[]
6098,せいき||世紀,せいき,世紀,N3,3,"[""century,era""]","[""jlpt_n3""]",[],[1373990],"[""jlpt_source""]",[]
6099,せいきゅう||請求,せいきゅう,請求,N3,3,"[""claim,demand,application,request""]","[""jlpt_n3""]",[],[1381320],"[""jlpt_source""]",[]
6100,せいけつ||清潔,せいけつ,清潔,N3,3,"[""clean""]","[""jlpt_n3""]",[],[1378200],"[""jlpt_source""]",[]
6101,せいげん||制限,せいげん,制限,N3,3,"[""restriction,restraint,limitation""]","[""jlpt_n3""]",[],[1374700],"[""jlpt_source""]",[]
6102,せいこう||成功,せいこう,成功,N3,3,"[""success,hit""]","[""jlpt_n3""]",[],[1375690],"[""jlpt_source""]",[]
6103,せいしき||正式,せいしき,正式,N3,3,"[""due form,official,formality""]","[""jlpt_n3""]",[],[1377290],"[""jlpt_source""]",[]
6104,せいしん||精神,せいしん,精神,N3,3,"[""mind,soul,heart,spirit,intention""]","[""jlpt_n3""]",[],[1379950],"[""jlpt_source""]",[]
6105,せいじん||成人,せいじん,成人,N3,3,"[""adult""]","[""jlpt_n3""]",[],[1375740],"[""jlpt_source""]",[]
6106,せいせき||成績,せいせき,成績,N3,3,"[""results,record"", ""grade (on a test, etc.)""]","[""jlpt_n3"", ""genki""]",[12],[1375760],"[""jlpt_source"", ""genki_exact_key""]","[""せいせき||成績""]"
6107,せいぜい||精々,せいぜい,精々,N3,3,"[""at the most,at best,to the utmost,as much (far) as possible""]","[""jlpt_n3""]",[],[1596050],"[""jlpt_source""]",[]
6108,せいぞう||製造,せいぞう,製造,N3,3,"[""manufacture,production""]","[""jlpt_n3""]",[],[1380690],"[""jlpt_source""]",[]
6109,せいちょう||成長,せいちょう,成長,N3,3,"[""growth,grow to adulthood""]","[""jlpt_n3""]",[],[1375790],"[""jlpt_source""]",[]
6110,せいど||制度,せいど,制度,N3,3,"[""system,institution,organization""]","[""jlpt_n3""]",[],[1374880],"[""jlpt_source""]",[]
6111,せいねん||青年,せいねん,青年,N3,3,"[""youth,young man""]","[""jlpt_n3""]",[],[1381750],"[""jlpt_source""]",[]
6112,せいひん||製品,せいひん,製品,N3,3,"[""manufactured goods,finished goods""]","[""jlpt_n3""]",[],[1380760],"[""jlpt_source""]",[]
6113,せいふ||政府,せいふ,政府,N3,3,"[""government,administration"", ""government""]","[""jlpt_n3"", ""genki""]",[21],[1376070],"[""jlpt_source"", ""genki_exact_key""]","[""せいふ||政府""]"
6114,せいぶつ||生物,せいぶつ,生物,N3,3,"[""raw food""]","[""jlpt_n3""]",[],[1379430],"[""jlpt_source""]",[]
6115,せいめい||生命,せいめい,生命,N3,3,"[""life,existence""]","[""jlpt_n3""]",[],[1379530],"[""jlpt_source""]",[]
6116,せいり||整理,せいり,整理,N3,3,"[""sorting,arrangement,adjustment,regulation""]","[""jlpt_n3""]",[],[1376250],"[""jlpt_source""]",[]
6117,せき||咳,せき,咳,N3,3,"[""cough""]","[""jlpt_n3"", ""genki""]",[12],[1204300],"[""jlpt_source"", ""genki_exact_key""]","[""せき||咳""]"
6118,せきたん||石炭,せきたん,石炭,N3,3,"[""coal""]","[""jlpt_n3""]",[],[1382700],"[""jlpt_source""]",[]
6119,せきにん||責任,せきにん,責任,N3,3,"[""duty,responsibility""]","[""jlpt_n3""]",[],[1383180],"[""jlpt_source""]",[]
6120,せきゆ||石油,せきゆ,石油,N3,3,"[""oil,petroleum,kerosene""]","[""jlpt_n3""]",[],[1382830],"[""jlpt_source""]",[]
6121,せけん||世間,せけん,世間,N3,3,"[""world,society""]","[""jlpt_n3""]",[],[1373970],"[""jlpt_source""]",[]
6122,せっきょくてき||積極的,せっきょくてき,積極的,N3,3,"[""positive,active,proactive""]","[""jlpt_n3""]",[],[1383030],"[""jlpt_source""]",[]
6123,せっけい||設計,せっけい,設計,N3,3,"[""plan,design""]","[""jlpt_n3""]",[],[1386020],"[""jlpt_source""]",[]
6124,せつ||説,せつ,説,N3,3,"[""theory""]","[""jlpt_n3""]",[],[1386370],"[""jlpt_source""]",[]
6125,せつび||設備,せつび,設備,N3,3,"[""equipment,device,facilities,installation""]","[""jlpt_n3""]",[],[1386070],"[""jlpt_source""]",[]
